start,goal,elapsed_sec,total_minutes,path
마곡,종합운동장,9e-05,54.4,5호선 마곡 --2.2분→ 5호선 발산 --2.0분→ 5호선 우장산 --2.0분→ 5호선 화곡 --2.0분→ 5호선 까치산 --0.2분→ 2호선 까치산 --3.0분→ 2호선 신정네거리 --3.5분→ 2호선 양천구청 --3.0분→ 2호선 도림천 --2.5분→ 2호선 신도림 --3.0분→ 2호선 대림 --2.0분→ 2호선 구로디지털단지 --2.0분→ 2호선 신대방 --2.5분→ 2호선 신림 --2.0분→ 2호선 봉천 --1.5분→ 2호선 서울대입구 --2.0분→ 2호선 낙성대 --2.5분→ 2호선 사당 --3.0분→ 2호선 방배 --2.5분→ 2호선 서초 --1.5분→ 2호선 교대 --2.0분→ 2호선 강남 --1.5분→ 2호선 역삼 --2.0분→ 2호선 선릉 --2.0분→ 2호선 삼성 --2.0분→ 2호선 종합운동장
도림천,화곡,2e-05,11.7,2호선 도림천 --3.0분→ 2호선 양천구청 --3.5분→ 2호선 신정네거리 --3.0분→ 2호선 까치산 --0.2분→ 5호선 까치산 --2.0분→ 5호선 화곡
경마공원,오이도,6.4e-05,54.0,4호선 경마공원 --2.0분→ 4호선 대공원 --2.0분→ 4호선 과천 --2.0분→ 4호선 정부과천청사 --3.5분→ 4호선 인덕원 --2.5분→ 4호선 평촌 --2.0분→ 4호선 범계 --3.5분→ 4호선 금정 --4.5분→ 4호선 산본 --2.0분→ 4호선 수리산 --3.5분→ 4호선 대야미 --2.5분→ 4호선 반월 --3.5분→ 4호선 상록수 --2.0분→ 4호선 한대앞 --2.5분→ 4호선 중앙 --2.0분→ 4호선 고잔 --2.5분→ 4호선 초지 --2.5분→ 4호선 안산 --3.0분→ 4호선 신길온천 --3.0분→ 4호선 정왕 --3.0분→ 4호선 오이도
경마공원,남부터미터널,2.8e-05,19.1,4호선 경마공원 --2.0분→ 4호선 선바위 --3.0분→ 4호선 남태령 --2.5분→ 4호선 사당 --1.0분→ 2호선 사당 --3.0분→ 2호선 방배 --2.5분→ 2호선 서초 --1.5분→ 2호선 교대 --1.1분→ 3호선 교대 --2.5분→ 3호선 남부터미터널
의정부,도화,0.000142,103.9,1호선 의정부 --2.5분→ 1호선 회룡 --2.5분→ 1호선 망월사 --3.0분→ 1호선 도봉산 --2.0분→ 1호선 도봉 --2.0분→ 1호선 방학 --2.5분→ 1호선 창동 --1.2분→ 4호선 창동 --2.5분→ 4호선 쌍문 --2.5분→ 4호선 수유 --2.0분→ 4호선 미아 --2.5분→ 4호선 미아사거리 --2.5분→ 4호선 길음 --2.5분→ 4호선 성신여대입구 --2.0분→ 4호선 한성대입구 --2.0분→ 4호선 혜화 --2.5분→ 4호선 동대문 --1.5분→ 4호선 동대문역사문화공원 --1.5분→ 4호선 충무로 --1.5분→ 4호선 명동 --1.5분→ 4호선 회현 --2.0분→ 4호선 서울역 --2.2분→ 1호선 서울역 --3.0분→ 1호선 남영 --2.5분→ 1호선 용산 --3.5분→ 1호선 노량진 --2.5분→ 1호선 대방 --1.5분→ 1호선 신길 --2.5분→ 1호선 영등포 --2.5분→ 1호선 신도림 --2.0분→ 1호선 구로 --2.5분→ 1호선 구일 --2.0분→ 1호선 개봉 --2.5분→ 1호선 오류동 --3.0분→ 1호선 온수 --2.0분→ 1호선 역곡 --2.5분→ 1호선 소사 --2.0분→ 1호선 부천 --2.5분→ 1호선 중동 --2.0분→ 1호선 송내 --2.0분→ 1호선 부개 --2.5분→ 1호선 부평 --2.5분→ 1호선 백운 --2.5분→ 1호선 동암 --2.5분→ 1호선 간석 --2.0분→ 1호선 주안 --2.0분→ 1호선 도화
종각,명학,0.000123,46.0,1호선 종각 --2.5분→ 1호선 시청 --2.5분→ 1호선 서울역 --3.0분→ 1호선 남영 --2.5분→ 1호선 용산 --3.5분→ 1호선 노량진 --2.5분→ 1호선 대방 --1.5분→ 1호선 신길 --2.5분→ 1호선 영등포 --2.5분→ 1호선 신도림 --2.0분→ 1호선 구로 --4.5분→ 1호선 가산디지털단지 --2.5분→ 1호선 독산 --2.5분→ 1호선 금천구청 --3.0분→ 1호선 석수 --2.5분→ 1호선 관악 --3.0분→ 1호선 안양 --3.0분→ 1호선 명학
교대,서초,1.1e-05,1.5,2호선 교대 --1.5분→ 2호선 서초
영등포시장,신이문,9.1e-05,43.1,5호선 영등포시장 --2.0분→ 5호선 신길 --2.0분→ 5호선 여의도 --1.8분→ 5호선 여의나루 --2.5분→ 5호선 마포 --1.7분→ 5호선 공덕 --1.8분→ 5호선 애오개 --1.8분→ 5호선 충정로 --1.5분→ 5호선 서대문 --2.0분→ 5호선 광화문 --2.2분→ 5호선 종로3가 --1.6분→ 3호선 종로3가 --1.6분→ 1호선 종로3가 --2.0분→ 1호선 종로5가 --2.0분→ 1호선 동대문 --2.0분→ 1호선 동묘앞 --2.0분→ 1호선 신설동 --2.0분→ 1호선 제기동 --2.0분→ 1호선 청량리 --4.0분→ 1호선 회기 --3.0분→ 1호선 외대앞 --1.5분→ 1호선 신이문
백운,정부과천청사,7.5e-05,63.2,1호선 백운 --2.5분→ 1호선 부평 --2.5분→ 1호선 부개 --2.0분→ 1호선 송내 --2.0분→ 1호선 중동 --2.5분→ 1호선 부천 --2.0분→ 1호선 소사 --2.5분→ 1호선 역곡 --2.0분→ 1호선 온수 --3.0분→ 1호선 오류동 --2.5분→ 1호선 개봉 --2.0분→ 1호선 구일 --2.5분→ 1호선 구로 --2.0분→ 1호선 신도림 --1.1분→ 2호선 신도림 --3.0분→ 2호선 대림 --2.0분→ 2호선 구로디지털단지 --2.0분→ 2호선 신대방 --2.5분→ 2호선 신림 --2.0분→ 2호선 봉천 --1.5분→ 2호선 서울대입구 --2.0분→ 2호선 낙성대 --2.5분→ 2호선 사당 --1.0분→ 4호선 사당 --2.5분→ 4호선 남태령 --3.0분→ 4호선 선바위 --2.0분→ 4호선 경마공원 --2.0분→ 4호선 대공원 --2.0분→ 4호선 과천 --2.0분→ 4호선 정부과천청사
신이문,쌍문,1.9e-05,15.7,1호선 신이문 --2.5분→ 1호선 석계 --2.5분→ 1호선 성북 --2.5분→ 1호선 월계 --2.5분→ 1호선 녹천 --2.0분→ 1호선 창동 --1.2분→ 4호선 창동 --2.5분→ 4호선 쌍문
을지로3가,서동탄,0.000212,83.6,2호선 을지로3가 --1.5분→ 2호선 을지로입구 --2.0분→ 2호선 시청 --2.0분→ 2호선 충정로 --2.0분→ 2호선 아현 --1.5분→ 2호선 이대 --1.5분→ 2호선 신촌 --2.5분→ 2호선 홍대입구 --2.0분→ 2호선 합정 --3.0분→ 2호선 당산 --2.0분→ 2호선 영등포구청 --1.5분→ 2호선 문래 --2.5분→ 2호선 신도림 --1.1분→ 1호선 신도림 --2.0분→ 1호선 구로 --4.5분→ 1호선 가산디지털단지 --2.5분→ 1호선 독산 --2.5분→ 1호선 금천구청 --3.0분→ 1호선 석수 --2.5분→ 1호선 관악 --3.0분→ 1호선 안양 --3.0분→ 1호선 명학 --2.5분→ 1호선 금정 --3.5분→ 1호선 군포 --3.0분→ 1호선 당정 --2.5분→ 1호선 의왕 --3.5분→ 1호선 성균관대 --4.0분→ 1호선 화서 --3.0분→ 1호선 수원 --3.5분→ 1호선 세류 --4.5분→ 1호선 병점 --3.0분→ 1호선 세마 --2.5분→ 1호선 서동탄
낙성대,주안,9.5e-05,53.1,2호선 낙성대 --2.0분→ 2호선 서울대입구 --1.5분→ 2호선 봉천 --2.0분→ 2호선 신림 --2.5분→ 2호선 신대방 --2.0분→ 2호선 구로디지털단지 --2.0분→ 2호선 대림 --3.0분→ 2호선 신도림 --1.1분→ 1호선 신도림 --2.0분→ 1호선 구로 --2.5분→ 1호선 구일 --2.0분→ 1호선 개봉 --2.5분→ 1호선 오류동 --3.0분→ 1호선 온수 --2.0분→ 1호선 역곡 --2.5분→ 1호선 소사 --2.0분→ 1호선 부천 --2.5분→ 1호선 중동 --2.0분→ 1호선 송내 --2.0분→ 1호선 부개 --2.5분→ 1호선 부평 --2.5분→ 1호선 백운 --2.5분→ 1호선 동암 --2.5분→ 1호선 간석 --2.0분→ 1호선 주안
개봉,회기,0.000112,47.5,1호선 개봉 --2.0분→ 1호선 구일 --2.5분→ 1호선 구로 --2.0분→ 1호선 신도림 --2.5분→ 1호선 영등포 --2.5분→ 1호선 신길 --1.5분→ 1호선 대방 --2.5분→ 1호선 노량진 --3.5분→ 1호선 용산 --2.5분→ 1호선 남영 --3.0분→ 1호선 서울역 --2.5분→ 1호선 시청 --2.5분→ 1호선 종각 --2.0분→ 1호선 종로3가 --2.0분→ 1호선 종로5가 --2.0분→ 1호선 동대문 --2.0분→ 1호선 동묘앞 --2.0분→ 1호선 신설동 --2.0분→ 1호선 제기동 --2.0분→ 1호선 청량리 --4.0분→ 1호선 회기
구로,안양,3.5e-05,18.0,1호선 구로 --4.5분→ 1호선 가산디지털단지 --2.5분→ 1호선 독산 --2.5분→ 1호선 금천구청 --3.0분→ 1호선 석수 --2.5분→ 1호선 관악 --3.0분→ 1호선 안양
봉천,금천구청,3.6e-05,24.1,2호선 봉천 --2.0분→ 2호선 신림 --2.5분→ 2호선 신대방 --2.0분→ 2호선 구로디지털단지 --2.0분→ 2호선 대림 --3.0분→ 2호선 신도림 --1.1분→ 1호선 신도림 --2.0분→ 1호선 구로 --4.5분→ 1호선 가산디지털단지 --2.5분→ 1호선 독산 --2.5분→ 1호선 금천구청
과천,경찰병원,5.5e-05,43.6,4호선 과천 --2.0분→ 4호선 대공원 --2.0분→ 4호선 경마공원 --2.0분→ 4호선 선바위 --3.0분→ 4호선 남태령 --2.5분→ 4호선 사당 --1.0분→ 2호선 사당 --3.0분→ 2호선 방배 --2.5분→ 2호선 서초 --1.5분→ 2호선 교대 --1.1분→ 3호선 교대 --2.5분→ 3호선 남부터미터널 --2.5분→ 3호선 양재 --2.5분→ 3호선 매봉 --2.0분→ 3호선 도곡 --1.5분→ 3호선 대치 --1.5분→ 3호선 학여울 --2.0분→ 3호선 대청 --2.0분→ 3호선 일원 --2.5분→ 3호선 수서 --2.5분→ 3호선 가락시장 --1.5분→ 3호선 경찰병원
상왕십리,방배,8.6e-05,28.9,2호선 상왕십리 --1.5분→ 2호선 신당 --2.0분→ 2호선 동대문역사문화공원 --0.6분→ 4호선 동대문역사문화공원 --1.5분→ 4호선 충무로 --0.2분→ 3호선 충무로 --2.0분→ 3호선 동대입구 --1.5분→ 3호선 약수 --1.5분→ 3호선 금호 --1.5분→ 3호선 옥수 --2.5분→ 3호선 압구정 --2.5분→ 3호선 신사 --2.0분→ 3호선 잠원 --2.0분→ 3호선 고속터미널 --2.5분→ 3호선 교대 --1.1분→ 2호선 교대 --1.5분→ 2호선 서초 --2.5분→ 2호선 방배
개화산,동암,4.8e-05,60.9,5호선 개화산 --2.2분→ 5호선 김포공항 --2.7분→ 5호선 송정 --2.0분→ 5호선 마곡 --2.2분→ 5호선 발산 --2.0분→ 5호선 우장산 --2.0분→ 5호선 화곡 --2.0분→ 5호선 까치산 --0.2분→ 2호선 까치산 --3.0분→ 2호선 신정네거리 --3.5분→ 2호선 양천구청 --3.0분→ 2호선 도림천 --2.5분→ 2호선 신도림 --1.1분→ 1호선 신도림 --2.0분→ 1호선 구로 --2.5분→ 1호선 구일 --2.0분→ 1호선 개봉 --2.5분→ 1호선 오류동 --3.0분→ 1호선 온수 --2.0분→ 1호선 역곡 --2.5분→ 1호선 소사 --2.0분→ 1호선 부천 --2.5분→ 1호선 중동 --2.0분→ 1호선 송내 --2.0분→ 1호선 부개 --2.5분→ 1호선 부평 --2.5분→ 1호선 백운 --2.5분→ 1호선 동암
삼성,도곡,2.1e-05,18.1,2호선 삼성 --2.0분→ 2호선 선릉 --2.0분→ 2호선 역삼 --1.5분→ 2호선 강남 --2.0분→ 2호선 교대 --1.1분→ 3호선 교대 --2.5분→ 3호선 남부터미터널 --2.5분→ 3호선 양재 --2.5분→ 3호선 매봉 --2.0분→ 3호선 도곡
중동,대야미,6.8e-05,56.5,1호선 중동 --2.5분→ 1호선 부천 --2.0분→ 1호선 소사 --2.5분→ 1호선 역곡 --2.0분→ 1호선 온수 --3.0분→ 1호선 오류동 --2.5분→ 1호선 개봉 --2.0분→ 1호선 구일 --2.5분→ 1호선 구로 --4.5분→ 1호선 가산디지털단지 --2.5분→ 1호선 독산 --2.5분→ 1호선 금천구청 --3.0분→ 1호선 석수 --2.5분→ 1호선 관악 --3.0분→ 1호선 안양 --3.0분→ 1호선 명학 --2.5분→ 1호선 금정 --4.0분→ 4호선 금정 --4.5분→ 4호선 산본 --2.0분→ 4호선 수리산 --3.5분→ 4호선 대야미
병점,종로5가,0.000201,80.0,1호선 병점 --4.5분→ 1호선 세류 --3.5분→ 1호선 수원 --3.0분→ 1호선 화서 --4.0분→ 1호선 성균관대 --3.5분→ 1호선 의왕 --2.5분→ 1호선 당정 --3.0분→ 1호선 군포 --3.5분→ 1호선 금정 --2.5분→ 1호선 명학 --3.0분→ 1호선 안양 --3.0분→ 1호선 관악 --2.5분→ 1호선 석수 --3.0분→ 1호선 금천구청 --2.5분→ 1호선 독산 --2.5분→ 1호선 가산디지털단지 --4.5분→ 1호선 구로 --2.0분→ 1호선 신도림 --2.5분→ 1호선 영등포 --2.5분→ 1호선 신길 --1.5분→ 1호선 대방 --2.5분→ 1호선 노량진 --3.5분→ 1호선 용산 --2.5분→ 1호선 남영 --3.0분→ 1호선 서울역 --2.5분→ 1호선 시청 --2.5분→ 1호선 종각 --2.0분→ 1호선 종로3가 --2.0분→ 1호선 종로5가
서울역,여의도,8.8e-05,18.4,1호선 서울역 --3.0분→ 1호선 남영 --2.5분→ 1호선 용산 --3.5분→ 1호선 노량진 --2.5분→ 1호선 대방 --1.5분→ 1호선 신길 --3.4분→ 5호선 신길 --2.0분→ 5호선 여의도
마두,대야미,0.000138,102.7,3호선 마두 --2.5분→ 3호선 백석 --3.5분→ 3호선 대곡 --3.0분→ 3호선 화정 --3.5분→ 3호선 원당 --3.0분→ 3호선 원흥 --2.5분→ 3호선 삼송 --2.0분→ 3호선 지축 --3.5분→ 3호선 구파발 --2.5분→ 3호선 연신내 --2.0분→ 3호선 불광 --2.0분→ 3호선 녹번 --2.5분→ 3호선 홍제 --2.0분→ 3호선 무악재 --2.0분→ 3호선 독립문 --2.5분→ 3호선 경복궁 --2.0분→ 3호선 안국 --2.0분→ 3호선 종로3가 --1.5분→ 3호선 을지로3가 --1.5분→ 3호선 충무로 --0.2분→ 4호선 충무로 --1.5분→ 4호선 명동 --1.5분→ 4호선 회현 --2.0분→ 4호선 서울역 --2.0분→ 4호선 숙대입구 --2.0분→ 4호선 삼각지 --1.5분→ 4호선 신용산 --2.5분→ 4호선 이촌 --3.5분→ 4호선 동작 --2.5분→ 4호선 이수 --2.5분→ 4호선 사당 --2.5분→ 4호선 남태령 --3.0분→ 4호선 선바위 --2.0분→ 4호선 경마공원 --2.0분→ 4호선 대공원 --2.0분→ 4호선 과천 --2.0분→ 4호선 정부과천청사 --3.5분→ 4호선 인덕원 --2.5분→ 4호선 평촌 --2.0분→ 4호선 범계 --3.5분→ 4호선 금정 --4.5분→ 4호선 산본 --2.0분→ 4호선 수리산 --3.5분→ 4호선 대야미
뚝섬,신답,1.6e-05,6.0,2호선 뚝섬 --1.5분→ 2호선 성수 --2.5분→ 2호선 용답 --2.0분→ 2호선 신답
대공원,경마공원,1e-05,2.0,4호선 대공원 --2.0분→ 4호선 경마공원
신답,영등포,0.000101,36.7,2호선 신답 --2.0분→ 2호선 용두 --2.0분→ 2호선 신설동 --2.2분→ 1호선 신설동 --2.0분→ 1호선 동묘앞 --2.0분→ 1호선 동대문 --2.0분→ 1호선 종로5가 --2.0분→ 1호선 종로3가 --2.0분→ 1호선 종각 --2.5분→ 1호선 시청 --2.5분→ 1호선 서울역 --3.0분→ 1호선 남영 --2.5분→ 1호선 용산 --3.5분→ 1호선 노량진 --2.5분→ 1호선 대방 --1.5분→ 1호선 신길 --2.5분→ 1호선 영등포
온수,발산,3.9e-05,31.4,1호선 온수 --3.0분→ 1호선 오류동 --2.5분→ 1호선 개봉 --2.0분→ 1호선 구일 --2.5분→ 1호선 구로 --2.0분→ 1호선 신도림 --1.1분→ 2호선 신도림 --2.5분→ 2호선 도림천 --3.0분→ 2호선 양천구청 --3.5분→ 2호선 신정네거리 --3.0분→ 2호선 까치산 --0.2분→ 5호선 까치산 --2.0분→ 5호선 화곡 --2.0분→ 5호선 우장산 --2.0분→ 5호선 발산
길음,상계,2.3e-05,16.0,4호선 길음 --2.5분→ 4호선 미아사거리 --2.5분→ 4호선 미아 --2.0분→ 4호선 수유 --2.5분→ 4호선 쌍문 --2.5분→ 4호선 창동 --2.0분→ 4호선 노원 --2.0분→ 4호선 상계
당산,숙대입구,6.1e-05,22.6,2호선 당산 --3.0분→ 2호선 합정 --2.0분→ 2호선 홍대입구 --2.5분→ 2호선 신촌 --1.5분→ 2호선 이대 --1.5분→ 2호선 아현 --2.0분→ 2호선 충정로 --2.0분→ 2호선 시청 --1.4분→ 1호선 시청 --2.5분→ 1호선 서울역 --2.2분→ 4호선 서울역 --2.0분→ 4호선 숙대입구
대화,관악,0.000151,93.6,3호선 대화 --2.5분→ 3호선 주엽 --2.5분→ 3호선 정발산 --2.0분→ 3호선 마두 --2.5분→ 3호선 백석 --3.5분→ 3호선 대곡 --3.0분→ 3호선 화정 --3.5분→ 3호선 원당 --3.0분→ 3호선 원흥 --2.5분→ 3호선 삼송 --2.0분→ 3호선 지축 --3.5분→ 3호선 구파발 --2.5분→ 3호선 연신내 --2.0분→ 3호선 불광 --2.0분→ 3호선 녹번 --2.5분→ 3호선 홍제 --2.0분→ 3호선 무악재 --2.0분→ 3호선 독립문 --2.5분→ 3호선 경복궁 --2.0분→ 3호선 안국 --2.0분→ 3호선 종로3가 --1.6분→ 1호선 종로3가 --2.0분→ 1호선 종각 --2.5분→ 1호선 시청 --2.5분→ 1호선 서울역 --3.0분→ 1호선 남영 --2.5분→ 1호선 용산 --3.5분→ 1호선 노량진 --2.5분→ 1호선 대방 --1.5분→ 1호선 신길 --2.5분→ 1호선 영등포 --2.5분→ 1호선 신도림 --2.0분→ 1호선 구로 --4.5분→ 1호선 가산디지털단지 --2.5분→ 1호선 독산 --2.5분→ 1호선 금천구청 --3.0분→ 1호선 석수 --2.5분→ 1호선 관악
안국,홍제,2e-05,8.5,3호선 안국 --2.0분→ 3호선 경복궁 --2.5분→ 3호선 독립문 --2.0분→ 3호선 무악재 --2.0분→ 3호선 홍제
의정부,역곡,0.000133,78.9,1호선 의정부 --2.5분→ 1호선 회룡 --2.5분→ 1호선 망월사 --3.0분→ 1호선 도봉산 --2.0분→ 1호선 도봉 --2.0분→ 1호선 방학 --2.5분→ 1호선 창동 --1.2분→ 4호선 창동 --2.5분→ 4호선 쌍문 --2.5분→ 4호선 수유 --2.0분→ 4호선 미아 --2.5분→ 4호선 미아사거리 --2.5분→ 4호선 길음 --2.5분→ 4호선 성신여대입구 --2.0분→ 4호선 한성대입구 --2.0분→ 4호선 혜화 --2.5분→ 4호선 동대문 --1.5분→ 4호선 동대문역사문화공원 --1.5분→ 4호선 충무로 --1.5분→ 4호선 명동 --1.5분→ 4호선 회현 --2.0분→ 4호선 서울역 --2.2분→ 1호선 서울역 --3.0분→ 1호선 남영 --2.5분→ 1호선 용산 --3.5분→ 1호선 노량진 --2.5분→ 1호선 대방 --1.5분→ 1호선 신길 --2.5분→ 1호선 영등포 --2.5분→ 1호선 신도림 --2.0분→ 1호선 구로 --2.5분→ 1호선 구일 --2.0분→ 1호선 개봉 --2.5분→ 1호선 오류동 --3.0분→ 1호선 온수 --2.0분→ 1호선 역곡
금천구청,평택,0.000104,70.5,1호선 금천구청 --3.0분→ 1호선 석수 --2.5분→ 1호선 관악 --3.0분→ 1호선 안양 --3.0분→ 1호선 명학 --2.5분→ 1호선 금정 --3.5분→ 1호선 군포 --3.0분→ 1호선 당정 --2.5분→ 1호선 의왕 --3.5분→ 1호선 성균관대 --4.0분→ 1호선 화서 --3.0분→ 1호선 수원 --3.5분→ 1호선 세류 --4.5분→ 1호선 병점 --3.0분→ 1호선 세마 --3.0분→ 1호선 오산대 --4.0분→ 1호선 오산 --3.5분→ 1호선 진위 --3.5분→ 1호선 송탄 --3.0분→ 1호선 서정리 --4.5분→ 1호선 지제 --4.5분→ 1호선 평택
아산,강변,0.000257,139.0,1호선 아산 --2.5분→ 1호선 쌍용 --2.5분→ 1호선 봉명 --2.5분→ 1호선 천안 --4.5분→ 1호선 두정 --4.0분→ 1호선 직산 --4.5분→ 1호선 성환 --7.0분→ 1호선 평택 --4.5분→ 1호선 지제 --4.5분→ 1호선 서정리 --3.0분→ 1호선 송탄 --3.5분→ 1호선 진위 --3.5분→ 1호선 오산 --4.0분→ 1호선 오산대 --3.0분→ 1호선 세마 --3.0분→ 1호선 병점 --4.5분→ 1호선 세류 --3.5분→ 1호선 수원 --3.0분→ 1호선 화서 --4.0분→ 1호선 성균관대 --3.5분→ 1호선 의왕 --2.5분→ 1호선 당정 --3.0분→ 1호선 군포 --3.5분→ 1호선 금정 --4.0분→ 4호선 금정 --3.5분→ 4호선 범계 --2.0분→ 4호선 평촌 --2.5분→ 4호선 인덕원 --3.5분→ 4호선 정부과천청사 --2.0분→ 4호선 과천 --2.0분→ 4호선 대공원 --2.0분→ 4호선 경마공원 --2.0분→ 4호선 선바위 --3.0분→ 4호선 남태령 --2.5분→ 4호선 사당 --1.0분→ 2호선 사당 --3.0분→ 2호선 방배 --2.5분→ 2호선 서초 --1.5분→ 2호선 교대 --2.0분→ 2호선 강남 --1.5분→ 2호선 역삼 --2.0분→ 2호선 선릉 --2.0분→ 2호선 삼성 --2.0분→ 2호선 종합운동장 --2.0분→ 2호선 잠실새내 --2.0분→ 2호선 잠실 --2.0분→ 2호선 잠실나루 --2.5분→ 2호선 강변
